unitid,year,twoyr,fouryr,public,privnp,privfp,openadmp,longitud,latitude,efteug,eftotlt,eftotlw,efwhitt,efdetot,efdesom,upgrntn,upgrntp,pttot,age25o,fips,rucc,ctunemrate,ctwhitepct,ctblackpct,cthisppct,ctasianpct,ctnatamerpct,ctpov100pct,ctmedianinc,cthspct,ctbapct,ctlt5pct,ct5to19pct,ct20to34pct,ct35to60pct,ctgt60pct,ctlandarea,ctpopdens,ctpop,cthhu,stfips,region,stname,statepop,stunemrate,stappropfte,stbapct,stnonwpct,pctbbold,pctbbnew,wmdown
211307,2013,1,0,1,0,0,1,-74.965841,40.239102,6898,9880,5434,6102,9880,1636,2407,24,6620,2972,42017,1,8,90.7,2.61,3.4,3.23,0.07,6.4,81.881,88.51,31.72,5.22,19.19,18.32,33.68,23.6,604,1038,634.007,250.153,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.66,7.25804736784481
211334,2012,0,0,0,0,1,1,-79.895023,40.858009,99,38,35,35,38,0,46,62,0,13,42019,1,6.5,98.4,0.58,0.38,0.64,0,9.3,61.779,87.5,25.88,4.14,19.11,19.26,34.66,22.83,789,235,186.249,79.412,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.94,98.54,7.17877320274934
211343,2013,1,0,1,0,0,1,-79.912831,40.828345,2518,3686,2177,3061,3686,785,1418,37,2078,1132,42019,1,6,98.3,0.58,0.45,0.67,0,9.3,62.224,87.55,26.03,5.16,19.11,19,33.88,22.84,789,235,186.96,79.587,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.94,98.28,7.566717388477
211352,2013,0,1,0,1,0,0,-75.37215,40.054565,1370,1337,850,939,1337,9,441,31,109,67,42045,1,9.4,74.39,19.6,2.43,3.57,0.01,10,69.561,86.83,30.99,6.23,19.73,19.16,32.39,22.49,184,3057,561.988,226.916,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.98,7.18295299567377
211361,2012,0,1,1,0,0,0,-79.884477,40.066473,7018,6681,3478,5295,6681,2069,2872,39,860,1279,42125,1,6.7,97.43,1.93,0.35,0.29,0.01,10.6,53.229,83,20.44,3.64,17.23,17.41,34.15,27.58,857,243,208.997,94.575,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.56,82.96,6.77938289043084
211361,2013,0,1,1,0,0,0,-79.884477,40.066473,6140,6450,3328,4999,6450,2293,2541,38,801,1184,42125,1,7.4,97.35,1.9,0.44,0.31,0.01,10.6,53.392,83.05,20.57,4.74,17.2,17.28,33.16,27.63,857,243,209.305,94.857,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.65,82.11,6.84520950492841
211431,2013,0,1,0,1,0,0,-79.963927,40.439851,1304,2100,1726,820,2100,461,696,36,1021,509,42003,1,7.4,84.53,12.3,0.9,2.26,0.01,11.9,53.666,86.89,30.09,5.3,16.66,17.98,34.16,25.9,730,1687,1205.696,589.754,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99,6.49892397331445
211468,2013,0,1,0,1,0,0,-75.519799,40.586695,1109,1286,1196,885,1286,368,578,43,646,580,42077,2,9.1,77.61,4.36,16.04,1.88,0.11,13.2,59.267,80.14,23.98,6.37,20.47,18.2,31.85,23.12,345,1029,361.756,149.895,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.89,7.4884627491535
211477,2013,0,1,0,0,1,1,-76.934461,40.3049,1409,1277,825,822,1277,511,794,56,639,727,42041,2,6,93.67,2.36,1.68,2.27,0.01,7.4,64.617,85.76,28.37,5.29,17.49,18.36,34,24.86,545,442,242.946,104.343,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.9,90.86,6.97605488804789
211556,2012,0,1,0,1,0,0,-79.926083,40.448432,819,922,869,540,922,161,351,39,293,241,42003,1,7.5,84.83,12.41,0.58,2.16,0.01,11.9,53.522,86.85,29.96,3.57,16.6,18.46,35.24,26.14,730,1685,1211.794,588.518,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.02,6.52116290815796
211556,2013,0,1,0,1,0,0,-79.926083,40.448432,835,973,885,471,973,142,270,29,362,289,42003,1,7.4,84.53,12.3,0.9,2.26,0.01,11.9,53.666,86.89,30.09,5.3,16.66,17.98,34.16,25.9,730,1687,1205.696,589.754,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99,6.56910205401755
211608,2012,0,1,1,0,0,1,-75.529378,39.932293,1184,1224,628,9,1224,0,896,79,64,150,42045,1,8.9,74.93,19.74,1.76,3.56,0.01,10,69.346,86.82,30.94,4.5,19.76,19.52,33.54,22.69,184,3050,561.342,225.671,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.98,7.15469668880086
211608,2013,0,1,1,0,0,1,-75.529378,39.932293,1206,1179,609,12,1179,63,942,77,65,128,42045,1,9.4,74.39,19.6,2.43,3.57,0.01,10,69.561,86.83,30.99,6.23,19.73,19.16,32.39,22.49,184,3057,561.988,226.916,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.98,7.22264349357427
211635,2012,1,0,0,1,0,1,-79.766475,40.561509,212,174,147,163,174,0,119,64,0,82,42129,1,6.1,97.97,1.51,0.2,0.32,0.01,10.4,50.222,85.65,20.6,3.42,16.69,17.38,34.11,28.4,1028,353,364.069,169.111,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.92,94.32,6.89472491185411
211635,2013,1,0,0,1,0,1,-79.766475,40.561509,221,181,166,164,181,0,92,48,0,86,42129,1,6.3,97.79,1.61,0.29,0.32,0.01,10.4,50.515,85.67,20.64,4.72,16.63,17.22,33.16,28.27,1028,353,363.008,168.983,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.83,94.43,6.92052201999599
211802,2013,1,0,0,1,0,0,-78.918879,40.305323,237,231,165,222,231,0,75,35,17,92,42021,3,8.8,96.07,3.04,0.64,0.22,0.03,13.7,41.948,80.08,14.08,4.93,16.95,18.28,32.72,27.12,688,204,140.202,65.479,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.44,95.85,6.71699527444982
211927,2013,1,0,1,0,0,1,-75.39308,39.966724,8419,13198,7374,7735,13198,1949,3771,29,8354,4991,42045,1,9.4,74.39,19.6,2.43,3.57,0.01,10,69.561,86.83,30.99,6.23,19.73,19.16,32.39,22.49,184,3057,561.988,226.916,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.98,7.27736571706117
211981,2012,0,1,0,1,0,0,-75.158202,40.29757,1994,1945,1191,1592,1945,244,533,27,222,231,42017,1,8,91.22,2.62,3.02,3.08,0.06,6.4,81.608,88.52,31.67,4.29,19.33,18.37,34.65,23.36,604,1037,631.718,248.362,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,98.07,7.12750098602168
211981,2013,0,1,0,1,0,0,-75.158202,40.29757,1862,1807,1146,1456,1807,148,533,27,198,188,42017,1,8,90.7,2.61,3.4,3.23,0.07,6.4,81.881,88.51,31.72,5.22,19.19,18.32,33.68,23.6,604,1038,634.007,250.153,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.66,7.2120507473161
212054,2012,0,1,0,1,0,0,-75.188745,39.954855,16433,15876,7306,9272,15876,1377,3268,22,2804,2961,42101,1,15.9,40.98,42.96,10.46,5.46,0.14,26.4,40.379,71.36,19.02,5.19,19.05,21.82,34.7,19.25,134,11548,1531.009,678.872,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.97,7.00788172050178
212054,2013,0,1,0,1,0,0,-75.188745,39.954855,17712,16616,7753,9363,16616,2610,3209,20,2639,3029,42101,1,13.8,40.73,41.68,12.02,5.43,0.13,26.4,40.564,71.37,19.08,8,19.23,20.66,33.46,18.66,134,11582,1537.32,697.054,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.05883901530846
212090,2013,1,0,0,0,1,1,-80.00374,40.440893,725,600,438,183,600,46,446,76,140,313,42003,1,7.4,84.53,12.3,0.9,2.26,0.01,11.9,53.666,86.89,30.09,5.3,16.66,17.98,34.16,25.9,730,1687,1205.696,589.754,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99,6.56344687049888
212106,2012,0,1,0,1,0,0,-79.993046,40.437496,6215,5832,3350,4863,5832,262,1224,22,182,358,42003,1,7.5,84.83,12.41,0.58,2.16,0.01,11.9,53.522,86.85,29.96,3.57,16.6,18.46,35.24,26.14,730,1685,1211.794,588.518,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.02,6.48943843310616
212106,2013,0,1,0,1,0,0,-79.993046,40.437496,6380,5970,3504,4997,5970,273,1180,20,230,320,42003,1,7.4,84.53,12.3,0.9,2.26,0.01,11.9,53.666,86.89,30.09,5.3,16.66,17.98,34.16,25.9,730,1687,1205.696,589.754,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99,6.53699934865313
212115,2012,0,1,1,0,0,0,-75.172614,40.99622,6140,6355,3471,3991,6355,354,1963,29,614,539,42089,3,13.8,77.74,11.77,9.68,0.78,0.04,13,58.391,84.69,20.46,3.87,20.85,19.57,33.12,22.59,608,277,175.772,81.265,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,96.49,7.10443981195672
212115,2013,0,1,1,0,0,0,-75.172614,40.99622,5774,6186,3424,3897,6186,507,1925,30,691,534,42089,3,11.8,77.13,11.96,10.07,0.8,0.04,13,58.769,84.72,20.45,4.64,20.46,19.81,32.32,22.78,608,275,178.69,80.687,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.95,94.11,6.9649253050173
212133,2012,0,1,0,1,0,0,-75.370268,40.052306,2367,2701,1865,1420,2701,131,1134,41,522,892,42045,1,8.9,74.93,19.74,1.76,3.56,0.01,10,69.346,86.82,30.94,4.5,19.76,19.52,33.54,22.69,184,3050,561.342,225.671,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.98,7.10540590376683
212133,2013,0,1,0,1,0,0,-75.370268,40.052306,2277,2541,1783,1331,2541,114,1105,41,465,757,42045,1,9.4,74.39,19.6,2.43,3.57,0.01,10,69.561,86.83,30.99,6.23,19.73,19.16,32.39,22.49,184,3057,561.988,226.916,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.98,7.18346788001622
212160,2012,0,1,1,0,0,0,-80.126363,41.869978,5959,6090,3545,5211,6090,261,3045,46,525,866,42049,2,9.2,90.89,6.24,2.37,0.47,0.02,17.2,46.348,84.68,21.24,4.33,19.24,20.46,33.31,22.66,799,351,280.72,119.888,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.4,90.32,6.92252489434582
212160,2013,0,1,1,0,0,0,-80.126363,41.869978,5676,5864,3419,4948,5864,367,2776,46,544,780,42049,2,7.4,90.17,6.29,3.04,0.47,0.03,17.2,46.362,84.68,21.25,6.1,19.14,19.91,32.36,22.49,799,351,280.727,120.798,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.87,90.22,7.02917176845075
212197,2013,0,1,0,1,0,0,-76.594175,40.150372,1951,1844,1175,1615,1844,16,410,22,36,12,42071,2,6.9,89.18,2.51,7.33,0.94,0.05,10.5,57.573,76.41,20.3,7.26,20.96,19.13,31.15,21.5,944,561,537.369,213.741,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,96.66,7.02698743204331
212212,2013,0,0,0,0,1,1,-77.856,40.787437,55,39,37,34,39,0,42,57,0,16,42027,3,5.3,91.46,2.38,1.62,4.52,0.01,18.9,53.128,88.21,40.5,4.18,13.62,24.16,37.82,20.23,1110,140,159.795,64.828,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.14,74.95,6.79179835476852
212230,2013,0,0,0,0,1,1,-76.424711,40.31185,52,31,31,27,31,0,32,50,0,9,42075,3,8.2,91.44,1.1,7.19,0.25,0.02,11,54.697,78.07,15.16,6.95,19.89,17.6,31.58,23.97,362,374,138.269,58.867,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.94,93.3,6.82272985028294
212267,2013,0,0,0,0,1,1,-76.67473,39.973009,145,135,128,74,135,0,149,61,41,59,42133,2,7.8,90,4.87,4.57,0.53,0.03,9.2,60.401,80.59,18.89,6.12,19.87,18.03,33.05,22.93,904,485,454.03,189.3,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,95.85,7.13417965627363
212276,2013,0,0,0,0,1,1,-76.354069,40.038254,113,112,104,59,112,0,100,56,29,37,42071,2,6.9,89.18,2.51,7.33,0.94,0.05,10.5,57.573,76.41,20.3,7.26,20.96,19.13,31.15,21.5,944,561,537.369,213.741,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,96.66,7.08637127491014
212285,2013,0,0,0,0,1,1,-76.966783,41.249257,67,46,44,35,46,0,51,59,3,15,42081,3,9.4,95.52,3.73,0.62,0.12,0.01,17.1,43.253,80.16,15.08,5.68,17.87,19.47,33.48,23.5,1229,95,114.288,52.978,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,98.08,82.84,6.61637538257643
212300,2013,0,0,0,0,1,1,-76.187119,40.707371,63,57,56,50,57,0,60,70,0,14,42107,4,8,95.51,2.66,1.72,0.09,0.01,13,43.273,77.53,11.34,5.17,17.01,17.41,33.4,27.02,779,189,148.272,70.724,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.58,85.79,6.51145711901985
212328,2013,0,0,0,0,1,1,-75.485471,40.63006,142,142,130,59,142,0,137,62,39,52,42077,2,9.1,77.61,4.36,16.04,1.88,0.11,13.2,59.267,80.14,23.98,6.37,20.47,18.2,31.85,23.12,345,1029,361.756,149.895,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.89,7.43685186190678
212337,2013,0,0,0,0,1,1,-84.12386,33.939848,156,169,161,10,169,0,184,78,36,96,13135,1,9.6,47.91,23.17,19.04,9.66,0.23,13.6,69.062,86.51,33.2,7.89,24.49,19.2,33.66,14.76,430,1997,871.492,314.825,13,3,Georgia,9992.167,10.3,6703,15.61,33.31,100,98.82,7.32408018812832
212355,2013,0,0,0,0,1,1,-75.700029,41.374143,218,182,174,137,182,0,166,53,42,49,42069,2,6.6,93.43,1.72,3.78,1.04,0.03,13.6,48.054,82.13,20.05,5.66,17.43,18.29,32.67,25.95,459,466,214.957,99.051,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,83.64,6.87127946147409
212373,2013,0,0,0,0,1,1,-75.1003,40.202118,87,74,68,43,74,0,64,49,21,29,42017,1,8,90.7,2.61,3.4,3.23,0.07,6.4,81.881,88.51,31.72,5.22,19.19,18.32,33.68,23.6,604,1038,634.007,250.153,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.66,7.21993070697025
212382,2013,0,0,0,0,1,1,-76.829363,40.293558,175,164,152,65,164,0,159,58,41,67,42043,2,7.7,74.76,16.82,6.34,2.05,0.04,13.9,56.346,83.2,24.19,6.97,19.88,17.77,32.89,22.49,525,516,273.33,124.949,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.95,96.99,6.87320813406681
212391,2013,0,0,0,0,1,1,-75.925551,40.37011,149,104,95,44,104,0,122,57,37,43,42011,2,8.4,82.55,3.06,13.75,0.55,0.08,13.7,56.645,78.5,19.47,6.25,20.32,18.75,32.45,22.23,857,483,423.543,171.941,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.95,98.36,7.23973440126815
212425,2013,1,0,0,0,1,0,-80.088888,42.124849,253,209,155,129,209,2,201,85,87,132,42049,2,7.4,90.17,6.29,3.04,0.47,0.03,17.2,46.362,84.68,21.25,6.1,19.14,19.91,32.36,22.49,799,351,280.727,120.798,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.87,90.22,6.76665831609154
212568,2013,1,0,0,1,0,0,-74.978275,40.125175,235,208,167,156,208,0,126,65,0,122,42017,1,8,90.7,2.61,3.4,3.23,0.07,6.4,81.881,88.51,31.72,5.22,19.19,18.32,33.68,23.6,604,1038,634.007,250.153,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.66,7.16814349620588
212601,2012,0,1,0,1,0,0,-80.086258,42.126111,2805,3008,1742,2431,3008,197,1007,34,483,248,42049,2,9.2,90.89,6.24,2.37,0.47,0.02,17.2,46.348,84.68,21.24,4.33,19.24,20.46,33.31,22.66,799,351,280.72,119.888,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.4,90.32,6.75489640507136
212601,2013,0,1,0,1,0,0,-80.086258,42.126111,2862,3111,1783,2549,3111,219,958,32,555,261,42049,2,7.4,90.17,6.29,3.04,0.47,0.03,17.2,46.362,84.68,21.25,6.1,19.14,19.91,32.36,22.49,799,351,280.727,120.798,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.87,90.22,6.768575936066
212656,2013,0,1,0,1,0,0,-80.352545,40.773474,1674,1541,803,1372,1541,14,600,39,66,221,42007,1,7.1,94.45,5,0.44,0.1,0,15.1,48.369,84.01,16.15,5.31,17.11,17.7,32.54,27.34,435,391,166.905,78.183,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.97,97.48,6.80012038717994
212683,2013,0,0,0,0,1,1,-75.648994,40.024274,84,90,86,56,90,0,72,53,18,26,42029,1,6.2,86.08,4.88,5.53,3.47,0.04,6.4,92.799,88.55,41.35,5.99,21.03,18.47,32.32,22.19,751,679,519.614,202.536,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.81,7.34002937199356
212708,2013,0,0,0,0,1,1,-75.029963,39.805256,151,141,117,48,141,0,152,66,35,49,34007,1,10.1,65.94,17.38,12.73,3.87,0.08,12.3,65.461,79.82,24.09,6.85,20.51,19.51,32.99,20.14,221,2318,515.362,212.553,34,1,New Jersey,8899.339,9.1,5545,21.29,32.34,100,97.95,6.92380119640066
212753,2013,0,0,0,0,1,1,-74.971808,40.085007,237,211,204,62,211,0,207,59,50,86,42101,1,13.8,40.73,41.68,12.02,5.43,0.13,26.4,40.564,71.37,19.08,8,19.23,20.66,33.46,18.66,134,11582,1537.32,697.054,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.13965919716488
212805,2012,0,1,0,1,0,0,-80.079836,41.157827,2532,2506,1241,2340,2506,26,0,0,37,12,42085,2,7.3,94.11,5.29,0.38,0.22,0.01,16.6,44.713,82.9,17.92,3.66,18.37,18.49,32.75,26.74,673,172,115.674,51.723,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.65,30.16,6.86149150184455
212805,2013,0,1,0,1,0,0,-80.079836,41.157827,2560,2491,1265,2319,2491,23,0,0,53,15,42085,2,7,94.03,5.26,0.46,0.22,0.02,16.6,44.822,82.85,17.97,4.74,18.23,18.42,32.05,26.56,673,171,115.01,51.441,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.66,31.06,6.94709068814507
212832,2013,0,1,0,1,0,0,-75.238052,40.197566,1887,2062,1547,1261,2062,47,745,34,211,864,42091,1,6.9,83.56,7.44,3.5,5.47,0.03,5.8,83.769,88.18,38.38,5.82,19.29,17.54,33.08,24.28,483,1682,814.684,330.427,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.1807979630426
212869,2012,1,0,0,1,0,0,-75.313909,40.022145,1986,1562,1278,586,1562,187,1033,68,557,821,42091,1,7.1,84.09,7.54,2.99,5.35,0.02,5.8,83.47,88.22,38.41,4.44,19.31,17.73,34.21,24.32,483,1675,810.446,329.298,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.97,7.09383200604708
212869,2013,1,0,0,1,0,0,-75.313909,40.022145,1151,1627,1346,559,1627,212,928,59,588,875,42091,1,6.9,83.56,7.44,3.5,5.47,0.03,5.8,83.769,88.18,38.38,5.82,19.29,17.54,33.08,24.28,483,1682,814.684,330.427,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.17985848386866
212878,2012,1,0,1,0,0,1,-76.886341,40.298256,13688,21945,13752,15495,21945,3687,9110,40,15063,9430,42043,2,7.4,75.43,17.18,5.27,2.09,0.03,13.9,56.093,83.19,24.11,4.77,19.83,18.26,34.43,22.71,525,514,271.356,123.003,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,97.44,6.89702369612512
212878,2013,1,0,1,0,0,1,-76.886341,40.298256,13276,20780,13035,14270,20780,3968,9333,43,14274,8927,42043,2,7.7,74.76,16.82,6.34,2.05,0.04,13.9,56.346,83.2,24.19,6.97,19.88,17.77,32.89,22.49,525,516,273.33,124.949,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.95,96.99,6.93851781141881
212984,2012,0,1,0,1,0,0,-74.990365,40.060414,1786,2139,1595,1346,2139,81,739,35,595,593,42101,1,15.9,40.98,42.96,10.46,5.46,0.14,26.4,40.379,71.36,19.02,5.19,19.05,21.82,34.7,19.25,134,11548,1531.009,678.872,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.97,7.07592832062702
212984,2013,0,1,0,1,0,0,-74.990365,40.060414,1763,2182,1611,1136,2182,103,761,36,683,610,42101,1,13.8,40.73,41.68,12.02,5.43,0.13,26.4,40.564,71.37,19.08,8,19.23,20.66,33.46,18.66,134,11582,1537.32,697.054,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.11773255151213
213011,2013,0,1,0,1,0,0,-75.57063,40.027963,2187,2560,1936,1822,2560,606,644,22,1376,1386,42029,1,6.2,86.08,4.88,5.53,3.47,0.04,6.4,92.799,88.55,41.35,5.99,21.03,18.47,32.32,22.19,751,679,519.614,202.536,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.81,7.24363953710289
213020,2012,0,1,1,0,0,0,-79.159869,40.615589,13037,13275,7299,10429,13275,1663,4968,38,866,885,42063,4,6.3,96.95,2.13,0.43,0.49,0,18.6,41.259,81.39,18.36,3.05,16.21,23.16,34.75,22.84,827,107,88.354,38.417,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,97.63,76.44,6.45794296151118
213020,2013,0,1,1,0,0,0,-79.159869,40.615589,12933,12668,6947,9841,12668,1795,4806,36,724,811,42063,4,9.3,96.98,2.08,0.49,0.45,0,18.6,41.537,81.39,18.46,4.84,16.16,22.2,34.15,22.66,827,106,88.139,38.548,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,97.66,76.47,6.38866506312533
213215,2013,0,0,0,0,1,1,-75.87378,41.243358,118,193,173,129,193,0,178,65,46,96,42079,2,7.9,91.33,2.69,5.53,0.41,0.04,15.9,45.36,81.3,16.69,5.29,17.3,18.08,33.74,25.59,890,360,320.986,150.694,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.89,94.45,6.97651342467931
213233,2013,1,0,0,1,0,0,-75.642476,41.450409,456,427,115,310,427,0,239,53,22,78,42069,2,6.6,93.43,1.72,3.78,1.04,0.03,13.6,48.054,82.13,20.05,5.66,17.43,18.29,32.67,25.95,459,466,214.957,99.051,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,83.64,6.78455139963312
213312,2013,0,0,0,0,1,1,-75.353626,39.938415,461,223,162,56,223,0,162,84,0,122,42045,1,9.4,74.39,19.6,2.43,3.57,0.01,10,69.561,86.83,30.99,6.23,19.73,19.16,32.39,22.49,184,3057,561.988,226.916,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.98,7.36854234364387
213321,2012,0,1,0,1,0,0,-75.878603,41.248118,2151,2218,1096,1792,2218,33,698,30,237,172,42079,2,8.1,92.06,2.58,4.96,0.36,0.03,15.9,45.248,81.31,16.66,3.94,17.15,18.39,34.6,25.93,890,361,321.212,150.507,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,99.99,95.05,7.08907301402893
213321,2013,0,1,0,1,0,0,-75.878603,41.248118,2090,2144,1042,1731,2144,38,647,29,219,120,42079,2,7.9,91.33,2.69,5.53,0.41,0.04,15.9,45.36,81.3,16.69,5.29,17.3,18.08,33.74,25.59,890,360,320.986,150.694,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.89,94.45,6.97529224750609
213349,2012,0,1,1,0,0,0,-75.785426,40.513705,8848,9135,5217,7385,9135,380,2984,31,494,617,42011,2,9.9,83.26,3.05,13.07,0.55,0.07,13.7,56.542,78.48,19.42,4.91,20.35,18.99,33.43,22.31,857,482,419.78,170.078,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,98.13,7.01616287646932
213349,2013,0,1,1,0,0,0,-75.785426,40.513705,8647,8815,4986,7159,8815,600,2887,32,536,531,42011,2,8.4,82.55,3.06,13.75,0.55,0.08,13.7,56.645,78.5,19.47,6.25,20.32,18.75,32.45,22.23,857,483,423.543,171.941,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,99.95,98.36,7.12893451213466
213358,2012,0,1,0,1,0,0,-80.011977,40.569777,1190,1345,777,869,1345,456,523,40,242,316,42003,1,7.5,84.83,12.41,0.58,2.16,0.01,11.9,53.522,86.85,29.96,3.57,16.6,18.46,35.24,26.14,730,1685,1211.794,588.518,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,99.02,6.81525952750471
213358,2013,0,1,0,1,0,0,-80.011977,40.569777,1239,1363,778,890,1363,387,514,38,233,306,42003,1,7.4,84.53,12.3,0.9,2.26,0.01,11.9,53.666,86.89,30.09,5.3,16.66,17.98,34.16,25.9,730,1687,1205.696,589.754,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99,6.88211731830365
213367,2013,0,1,0,1,0,0,-75.152996,40.038503,4199,4409,2851,2443,4409,129,1625,36,867,855,42101,1,13.8,40.73,41.68,12.02,5.43,0.13,26.4,40.564,71.37,19.08,8,19.23,20.66,33.46,18.66,134,11582,1537.32,697.054,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,99.97,7.00206806546011
213376,2012,1,0,0,1,0,1,-75.659319,41.411521,1417,1522,732,1046,1522,225,984,59,480,334,42069,2,10,94.28,1.52,3.18,0.99,0.03,13.6,47.867,82.13,20.03,3.99,17.3,18.69,33.65,26.37,459,467,214.918,98.306,42,1,Pennsylvania,12764.475,8.9,4004,14.08,15.65,100,83.38,6.98749186478933
213376,2013,1,0,0,1,0,1,-75.659319,41.411521,1382,1454,678,974,1454,253,918,60,406,311,42069,2,6.6,93.43,1.72,3.78,1.04,0.03,13.6,48.054,82.13,20.05,5.66,17.43,18.29,32.67,25.95,459,466,214.957,99.051,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,83.64,6.80817338487086
213400,2013,0,1,0,1,0,0,-76.287781,40.074375,965,1313,643,761,1313,140,471,41,499,545,42071,2,6.9,89.18,2.51,7.33,0.94,0.05,10.5,57.573,76.41,20.3,7.26,20.96,19.13,31.15,21.5,944,561,537.369,213.741,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,96.66,7.10300191010782
213455,2013,0,0,0,0,1,1,-76.283453,40.040758,111,195,194,132,195,0,117,32,169,115,42071,2,6.9,89.18,2.51,7.33,0.94,0.05,10.5,57.573,76.41,20.3,7.26,20.96,19.13,31.15,21.5,944,561,537.369,213.741,42,1,Pennsylvania,12773.801,8.3,3959,16.57,15.91,100,96.66,7.09726268116126
